(1	,2)
(1	,3)
(1	,8)
(2	,5)
(2	,6)
(2	,10)
(3	,4)
(3	,5)
(3	,7)
(3	,8)
(3	,9)
(4	,6)
(4	,7)
(4	,8)
(4	,9)
(5	,7)
(6	,7)
(7	,9)
(7	,10)
(8	,9)
(1	,11)
(2	,11)
(3	,11)
(4	,11)
(5	,11)
(6	,11)
(7	,11)
(8	,11)
(9	,11)
(10	,11)
(1	,12)
(2	,12)
(3	,12)
(4	,12)
(5	,12)
(6	,12)
(8	,12)
(9	,12)
(10	,12)
(11	,12)
(1	,13)
(2	,13)
(3	,13)
(4	,13)
(5	,13)
(7	,13)
(9	,13)
(10	,13)
(11	,13)
(12	,13)
(1	,14)
(2	,14)
(3	,14)
(5	,14)
(6	,14)
(7	,14)
(8	,14)
(11	,14)
(12	,14)
(13	,14)
(2	,15)
(4	,15)
(6	,15)
(8	,15)
(9	,15)
(10	,15)
(11	,15)
(12	,15)
(13	,15)
(14	,15)
(1	,16)
(2	,16)
(3	,16)
(4	,16)
(6	,16)
(9	,16)
(10	,16)
(11	,16)
(12	,16)
(15	,16)
(3	,17)
(5	,17)
(6	,17)
(7	,17)
(9	,17)
(11	,17)
(12	,17)
(13	,17)
(14	,17)
(16	,17)
(2	,18)
(3	,18)
(5	,18)
(7	,18)
(8	,18)
(9	,18)
(11	,18)
(12	,18)
(16	,18)
(17	,18)
(3	,19)
(5	,19)
(6	,19)
(8	,19)
(9	,19)
(10	,19)
(11	,19)
(12	,19)
(14	,19)
(17	,19)
(1	,20)
(3	,20)
(5	,20)
(7	,20)
(8	,20)
(9	,20)
(10	,20)
(11	,20)
(15	,20)
(18	,20)
(2	,21)
(4	,21)
(5	,21)
(9	,21)
(11	,21)
(12	,21)
(14	,21)
(16	,21)
(18	,21)
(20	,21)
(1	,22)
(3	,22)
(5	,22)
(9	,22)
(10	,22)
(12	,22)
(13	,22)
(15	,22)
(17	,22)
(20	,22)
(2	,23)
(4	,23)
(6	,23)
(7	,23)
(11	,23)
(12	,23)
(15	,23)
(17	,23)
(18	,23)
(22	,23)
(1	,24)
(2	,24)
(5	,24)
(9	,24)
(11	,24)
(12	,24)
(13	,24)
(14	,24)
(16	,24)
(22	,24)
(2	,25)
(8	,25)
(9	,25)
(11	,25)
(12	,25)
(13	,25)
(14	,25)
(16	,25)
(20	,25)
(22	,25)
(1	,26)
(3	,26)
(6	,26)
(9	,26)
(12	,26)
(17	,26)
(18	,26)
(19	,26)
(20	,26)
(22	,26)
(2	,27)
(7	,27)
(11	,27)
(12	,27)
(13	,27)
(14	,27)
(17	,27)
(18	,27)
(22	,27)
(25	,27)
(5	,28)
(6	,28)
(9	,28)
(11	,28)
(15	,28)
(19	,28)
(20	,28)
(22	,28)
(24	,28)
(25	,28)
(3	,29)
(6	,29)
(8	,29)
(9	,29)
(11	,29)
(13	,29)
(15	,29)
(19	,29)
(20	,29)
(22	,29)
(2	,30)
(3	,30)
(4	,30)
(8	,30)
(10	,30)
(12	,30)
(13	,30)
(24	,30)
(26	,30)
(29	,30)
(2	,31)
(3	,31)
(4	,31)
(5	,31)
(6	,31)
(9	,31)
(16	,31)
(17	,31)
(26	,31)
(30	,31)
(7	,32)
(8	,32)
(10	,32)
(11	,32)
(12	,32)
(18	,32)
(19	,32)
(20	,32)
(21	,32)
(26	,32)
(5	,33)
(6	,33)
(7	,33)
(13	,33)
(15	,33)
(16	,33)
(18	,33)
(20	,33)
(22	,33)
